,PHA-L,PHA-E,DSL,ConA,PNA,MAL-I,MAL-II,SNA,DBA,ECA,AAL,LEL,GSL-II,Galectin-3,UEA-I
PEAK1,-0.051037237000195156,-0.06295976814172331,-0.04675088415792413,-0.05461363594453933,-0.016038331238721136,-0.050881029221997096,-0.05606624876606965,-0.04186413526252218,-0.01802606990645214,-0.005816729480919167,-0.041931528127473604,-0.03398176080991583,-0.029297291125856547,-0.009020647149715148,0.06036055684968021
ENSG00000290667,-0.02385341095819772,-0.005697246810430281,-0.002709629215936079,0.027584337662360705,-0.007113315536293231,0.004029684490985962,0.005280505744723079,-0.004029676682063031,-0.004977792968743403,-0.022461530184922952,-0.017315420865990694,-0.008267783849862159,-0.008725551735987403,0.01862680816756151,-0.0048597198610228
SH2D7,0.04189154914023043,0.0499946190081019,0.06295392993942882,0.055570369347793795,-0.018861819205481016,0.02288123534141156,0.07680639183758672,0.03983850204575492,-0.013199222013941359,0.007929722223656805,0.018099923373060066,0.004033399707122232,0.012075469987902767,0.011575889479521923,-0.012886136842969765
RASGRF1,0.01753152107945784,-0.0032516051974084193,-0.009936904615392622,0.01355476138033716,-0.010063461444664882,0.002169316277985342,0.007535301260597705,0.007193802989335405,0.09947330102845174,0.00894804942507387,-0.0090430338758788,0.009146871806953762,-0.012344349555495132,-0.020732688804892572,-0.006875219186292414
TMED3,0.0768533750286216,0.07783995218561765,0.07835300839975562,0.07757857461157333,0.018449593719082755,0.01870951447795949,0.10386982816385099,0.11855338690269497,0.056866328481458374,0.10433322826749133,0.032964191039378025,0.014705212781354449,0.04373982225490593,0.04355443526910594,0.01920525567650975
ENSG00000289561,0.018644148353297665,0.009840841527102785,0.025578454055619815,0.021445113023690447,0.005056487714378213,-0.010578883343692664,0.010305858673155597,0.04140925817411458,-0.018027474633493596,0.04947234855804102,-0.01077435227532922,-0.009885918025882508,0.01993861617800843,0.02948443586345105,0.025721450002682587
ENSG00000259548,-0.00098320284504841,-0.017414774525277746,-0.023224968362634903,-0.02542430013420529,-0.010063461444664882,-0.03805788124606654,-0.0066206014483762765,-0.002962030427180928,-0.007042261427162448,-0.0317771286611502,-0.04482589246768748,-0.022528054533661874,-0.012344349555495132,-0.007772937437205176,-0.006875219186292414
BCL2A1,0.03639938705535107,-0.003944448139311546,0.018605973236840666,0.026836528121391465,0.054563145156615776,-0.04477682030951885,0.05094783194337202,0.05223757084119399,-0.004545093389993909,0.08633532629587273,0.02766469058045122,-0.00016108153588758296,-0.02115006315387839,0.02882327814036685,-0.016185465896285514
ARNT2,0.06023836943586141,0.022323283141939418,0.028301497890416107,0.01841215339439079,0.11426778846321906,-0.011454738580358772,0.04737344208201451,0.0375797103128073,-0.00862815875891209,0.027736027806506677,0.009352806465482628,-0.00993926180799692,-0.01512426211976538,-0.003310542428515976,-0.008423499078413433
CEMIP,0.08269957549475236,0.08106250121338353,0.06028021945539358,0.0715146299942532,0.055743061361407914,-0.005819987091366435,0.059320369277273376,0.07443588069569743,0.03828792116970996,0.09800213656712128,0.055815309195155344,-0.02879549516233729,-0.02975623757781527,-0.0120614652050797,0.010836526060890613
CFAP161,0.08967527243761816,0.028660862652893145,0.06435222289445891,0.05246729423649495,-0.020246849642462525,-0.024208876459590693,0.05883088952773113,0.0646193867474873,0.008393375262095357,0.05784203664575215,0.004387635703105446,-0.031679711310249915,0.03159878927607761,0.058227705849484404,0.009466639216816
TMC3,0.0030278087761995936,0.01867540265129424,0.046689828563463334,0.013402271584347581,-0.010063461444664882,0.011275656988799248,-0.00017120243927691106,0.01213748421880195,-0.007042261427162448,0.011884177084160787,0.032879683871076135,0.006305403413928036,-0.012344349555495132,0.03987232125871525,-0.006875219186292414
ENSG00000259692,0.003515966105770799,0.0020473479524635942,0.02572234534540116,0.011713062536805754,-0.014242398530412752,0.013940123198424446,0.005709862285160987,0.04218063570254107,-0.00996661977118956,0.05233154631364187,0.0022904756171033976,0.03195406162532665,0.028064893420791746,0.033571242854732675,-0.009730211833526571
HDGFL3,-0.04887723720038007,-0.03778603974279518,0.02146360393446488,-0.004553501960936319,0.0005317296464906384,0.02466888129885587,0.0008381480660046263,0.04027685021213523,0.027648417117743507,0.07112895954700124,-0.00984594663299593,0.10051910156120833,0.01967932184403653,0.04850298950846648,0.004953363128050907
ENSG00000285667,0.12095089054604215,0.052842818949489515,0.07734934212192188,0.08542111486851525,0.0007975243442076564,-0.018175305519779496,0.1194214986160853,0.10529916896462836,0.051714983900339996,0.06381527976302626,0.045224066731213944,-0.03884919713398175,0.045378421054945,0.0254395304641688,-0.015596684605407507
ENSG00000259375,0.02183665026493902,0.03904698423733924,-0.006739334203738453,0.019385466518384475,-0.007113315536293231,-0.002084319564303084,0.019662935865218837,0.005697129102227046,-0.004977792968743403,-0.022461530184922952,-0.026880794489542004,0.018203019904738535,-0.008725551735987403,0.008838603091274285,-0.0048597198610228
ENSG00000259762,0.038944344421547296,-0.01347885221004237,0.04661951804854126,0.0029877242304320157,-0.007113315536293231,-0.009796301952224496,0.04537066120137067,0.04238108234583534,-0.004977792968743403,0.045769213904209446,0.010542857059534656,-0.005002356615042652,-0.008725551735987403,0.02607753143458611,-0.0048597198610228
NTRK3,0.03884209635704796,-0.006803830843606244,0.053367948061523195,0.0026530995245282888,-0.012329724465191521,-0.03175457605881175,0.017878059077144567,0.022937250935072515,-0.00862815875891209,0.03923665042144725,0.015423875004441208,-0.0316572209086227,-0.01512426211976538,-0.021224138026144167,-0.008423499078413433
ABHD2,-0.06707316181537448,-0.015674090740917482,0.035233586991642106,0.0017704734378004576,-0.009161936328644824,0.09319533739649812,-0.022202329627739086,-0.001062664380112667,0.020791588074803854,-0.0006152645351899844,0.005540157659755317,0.1126960627049696,0.02054560932497011,0.07324120650904613,-0.044668445127615516
ENSG00000259713,0.0449946265013234,0.00854587021564542,0.04613317434311684,0.03057206189279272,0.09680650109162281,-0.017994625571816626,0.045509621878863385,0.043979057581825846,-0.004977792968743403,0.05138459645044018,0.026322232526122948,-0.020634721037050937,0.07598787574804779,0.03769189417435976,-0.0048597198610228
WDR93,0.0031720427550613666,-0.01405542479291257,-0.01207779107285413,-0.022534617417163533,-0.02769272588045662,-0.02639553393539556,0.01138951963164075,0.00974205951632502,-0.019378959849278496,0.014968247452078375,-0.011055809548342557,-0.013074928949594486,0.03757198572649854,-0.0010869083365519687,-0.018919291472516996
ANPEP,0.04919846057115388,0.007038912564007952,-0.012032968526017183,0.020354611312699746,0.04941658596909614,-0.027316991733972836,0.023417088819908245,0.025413808651516694,-0.00862815875891209,0.020416453843766665,0.013203777309893647,-0.00960440693148227,0.03612719841024213,-0.0173842489364878,-0.008423499078413433
ENSG00000273691,-0.0024054132292906853,0.021482683459889098,0.029365424186500944,0.031174358438892175,0.07630609040652767,0.020381029319597347,0.028993045797508554,0.04678780446170016,0.051316182722910775,0.03596637002691269,0.03513182194899303,0.03586415593036589,-0.014049834890233705,0.07384356331702395,-0.020748094210292705
IDH2-DT,0.01869855885269052,0.0038460516171804635,0.002426236444253735,-0.01019797919248418,-0.02769272588045662,0.002975483414293441,-0.00996433913976776,-0.026180256220040717,-0.019378959849278496,-0.003017839710394612,-0.033657178875577634,-0.014268981769692646,-0.01087183247864832,0.031781967049451326,0.020727644624755674
CRTC3-AS1,0.06377468604959408,0.06041636976495703,0.09082083462004964,0.07364907870391788,0.028236643622766348,0.026657097389590184,0.0700228291548754,0.1195308538138477,0.05096407638275649,0.06615245341920566,0.09188272587674998,0.03260858938100954,0.047399550997468315,0.0029997606533055826,0.0234150671357916
BLM,0.0793937305048151,0.0031352003094072757,0.00805968500166716,0.037847881861060965,0.07483093490421701,-0.0406616076712009,0.0514307060452938,0.05702235048380318,0.004041597856564818,0.12062032791721429,0.07207378794049957,0.007352807741641999,0.01100460924805554,0.0823025387525645,-0.015584134096921385
FURIN,0.06190826787091039,0.006316484388377623,0.010383718919054786,0.03693567359015785,0.04569076907655787,-0.06173971548666389,0.08060474856245421,0.08673790481757937,0.019105941611695893,0.1061860112896481,0.06816437604629,-0.022179725810820505,0.03373744536373854,0.08949703723330832,-0.007224408741832346
FES,0.04914264601038622,-0.027173196612941704,0.019343947584587715,-0.00022256087354361205,0.060651339248531264,-0.08610573051932113,0.06120881067156566,0.1064887139355566,-0.008127877432043644,0.14886662934520511,0.03096290266892507,0.02933874662193565,-0.009624239922110733,0.09330519526746667,0.025737058687566053
ENSG00000285661,0.0033033149286133875,-0.03411400224294229,-0.04241611888023016,-0.04464215855936209,-0.007113315536293231,-0.02522026672806732,-0.018030147904679463,-0.03727450930908305,-0.004977792968743403,-0.022461530184922952,-0.03717928069008082,-0.04265898557828039,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
SLCO3A1,0.06841380121330336,0.025357953549116054,0.013343008097173727,0.05424352624336791,0.04832954006278016,-0.06077585826251877,0.11019458484375437,0.14393155022767923,0.026948591877652653,0.129067790609669,0.08269023128182755,-0.05374243759043648,0.01019627897703044,0.023908188389494513,0.02327943002226201
FAM174B,0.01938878516156392,-0.0003998277266681621,0.017688348325651027,0.037647253729122754,0.014493811464505126,-0.01777698111098157,0.03360112109805552,0.06109855592594082,0.0008584980480543025,0.03512637764391158,0.017093727501456303,-0.03165790886150937,0.04823702456326677,0.04568156202045757,0.0014352756910956924
ENSG00000288872,0.03192528688677597,-0.009687138962067491,0.025497564289112824,0.004382554675534507,0.024963360379634016,-0.016444252112432087,0.05391109814285147,0.050746483837443096,0.017609851696840706,0.04727586969672885,-0.0025730929539904152,-0.025110528268890393,0.010916298930812474,0.03557173562164864,-0.019546999289329858
ENSG00000257060,0.05253628091937744,0.003716640865634416,-0.006973972081594352,0.026504391898465263,0.027412001448821544,-0.03269291149222312,0.03255899463454767,0.04160703345946396,0.0554023145441478,0.030423763558312198,0.01614947797374692,-0.04074761545685538,0.013532794550768121,-0.01206774606410463,-0.019546999289329858
MCTP2,-0.12446361703959467,-0.04847903250096202,-0.08172967177702699,-0.09741495760674361,-0.04020041679958074,0.036905546932553934,-0.14104615338410478,-0.1463916807564909,-0.05144665983163198,-0.10909395951112255,-0.08139714891035148,0.061336135631954086,-0.03711659605591884,-0.05425919477084286,-0.023752580019726334
ENSG00000275016,0.003429511049651702,0.013772516264825,-0.016220420898746656,-0.010608308694643085,-0.015929369055568573,-0.02011565202750404,0.012692460038317904,0.015177552110925484,-0.011147136785478219,0.049904457448400365,-0.025005705463033927,-0.020801012641592717,0.019942973856257658,-0.006666230035445817,-0.010882727017793501
IGF1R,0.05717630315507924,0.055692669622218555,0.05693114137752943,0.0441333770946046,0.03537669896436682,0.04348930483097918,0.06596933336257807,0.02466889896982772,-0.0366965006976447,-0.0012889383963035016,-0.008654322973956245,-0.0008716278105129584,0.055848665272926465,0.0022126705033489605,-0.008970603514791904
SYNM-AS1,0.01997305627716958,0.0389781108242737,0.04758127257437179,0.031875046985538766,-0.018861819205481016,0.0187610063060352,0.032282380157451405,0.015451406775558374,-0.013199222013941359,-0.020851062506446437,0.030392541896352123,0.006894524218982175,0.012857701130978795,0.030191129816621618,-0.012886136842969765
ENSG00000259363,0.06347183093129562,0.07336315577851997,0.06462069421082754,0.08513538372286406,0.023189689373924356,-0.008213147063299009,0.07973968682798006,0.13708196931101768,-0.005220766790107517,0.08230314772670198,0.07467218488186557,0.0015712627781544221,0.02576368078411437,0.055421697427345075,0.027877402873015145
ADAMTS17,0.10711306107649617,0.03622066777314258,0.06973994651695166,0.05316100502944489,0.09225742460015146,-0.039367558390841634,0.07295397875669984,0.058343977991876,0.003748837247565355,0.10042725792511928,0.007676114306928666,-0.0507225558637309,0.04126439777204429,-0.0166121196965664,0.0395377955668687
CERS3,0.09930296947391451,0.055884320510942845,0.12295932360343308,0.07181151429105409,0.03641635483783242,0.004092992798614621,0.1201296856616765,0.13101667211007773,-0.03354998452491489,0.1194978506897715,0.02938073681987221,-0.005068170162238938,0.09833561297176806,-0.03825122394276877,-0.0327541798456707
ASB7,0.05493991815969657,0.07174680889348492,0.06673538187797692,0.07294896302232783,0.03687345097871902,0.039005890103184025,0.05843842971128065,0.08956361061215856,-0.02581533576629401,0.048880293547229045,0.04219017845601997,0.0478893300136484,0.013161832181265236,0.03718735832951727,0.04686146268857672
ENSG00000259579,0.015359764847668708,-0.008479267726198378,-0.006374111093469079,0.005917741060659482,-0.018861819205481016,0.024128233396996233,-0.02041199734682623,0.008549539771845346,-0.013199222013941359,-0.04550239018632502,-0.01124561448394713,0.027700714278094066,0.013785561025388188,0.05375514315990149,-0.012886136842969765
LRRK1,0.02023294629949138,-0.018824297623882557,0.015966200771322128,0.0008153675381767251,0.014219453417610661,-0.035110814858439185,0.04509178656881455,0.02152408714543837,-0.015793598307400923,0.04628606887444908,0.010273318705569101,-0.03595510920555537,0.003583118386526826,-0.01226878718876309,-0.015418974604495813
HBA1,0.03633189008131587,0.029880034892533523,0.04462002698524254,0.058532359412953,-0.010063461444664882,0.011588813262735472,0.028184854456619748,0.04259199978815441,-0.007042261427162448,0.03303179757876757,0.05782868899655993,-0.0019698265097294826,-0.012344349555495132,0.030380868944132725,-0.006875219186292414
HBQ1,3.187549287174153e-05,0.023378928204452473,0.015994844530536387,-0.00880566908506516,-0.010063461444664882,0.011920757462302797,0.04195801815304076,-0.0016799564730263046,-0.007042261427162448,0.013569731851414387,0.010280409587359384,-0.008626033864038731,-0.012344349555495132,0.012973936951816992,-0.006875219186292414
RPS2,0.11014500026301804,0.021603988590898685,0.08889760104884395,0.08337080824964659,0.10197386468653341,-0.10804268769203289,0.183193510301784,0.2938020257550982,0.02955629508999709,0.26693849843037754,0.13007883160047443,-0.03415055548169438,0.06903214145108048,0.07944945657190776,0.05607663271317739
ABCA3,0.07724492380937094,0.058185144772739984,0.07729841463369184,0.07465001856114938,-0.002548328900344617,0.03616985619090963,0.09393419722014282,0.08447285005278432,0.01205551138475504,0.09026308564272728,0.05127609527499452,0.005948319946416412,0.04688392308611567,0.07251967366787845,0.061189599067412045
ENSG00000263325,-0.034006757896672554,0.0284862340521514,0.016813596673244387,0.009032654650143303,-0.007113315536293231,0.0296668151319139,-0.01848177010653078,0.01855040817432465,-0.004977792968743403,-0.022461530184922952,0.004538315952779819,0.022093741716438377,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
ENSG00000261889,0.014694940091328683,0.030340886398492906,0.09473817843453018,0.02897211106674186,0.08943829509016105,0.037762946431666194,0.04875879195190928,0.032158447323802776,0.03450870244896541,0.08989356039982266,0.019632710542633443,0.029310481717168605,-0.009688247166094507,0.07655731699480105,0.004803970704267927
ADCY9,0.010743685440186609,0.014109638873690525,0.02780763816438247,0.024948481222364195,0.01980500655664297,-0.016734106845161426,0.05501972658098186,0.05964262929393703,0.010893390850061963,0.017203660835478685,0.013045558478836539,-0.012265859585677023,0.025923985759566694,0.0030959382480922294,-0.004555630888179356
ABAT,0.055221996287127574,0.019789183574003742,0.00031191269963483717,0.012532988565303799,0.007882195552321662,-0.019630086893167805,0.038256029859069875,0.023114891984028937,0.04026340518023391,0.016026167931724313,0.035125645295587406,-0.015339413545155842,0.020837547625123996,0.006555013844419222,0.02628754719163366
ENSG00000260071,0.02854751715355611,0.027498493784401307,0.019437332305955943,0.027382219784044832,-0.010063461444664882,0.009095604753310418,0.03672154490017443,0.03336765396048607,-0.007042261427162448,0.0207276573803947,0.013559593729549277,-0.005266266431719425,-0.012344349555495132,0.001882335494099776,-0.006875219186292414
ATF7IP2,0.07725191782060917,0.052963290982734515,0.07357994061356349,0.09768276180095273,0.035189531866741626,0.0005779221888867785,0.08520421579423038,0.14130659527342185,0.013350635378120859,0.08715749541578097,0.08270528949100002,0.020360240519798668,0.03597476124858073,0.026904067992608943,0.03935323121843562
ENSG00000289073,0.039811957813708616,0.01963136882460171,-0.025317182948726546,-0.014418007955286655,-0.014242398530412752,-0.026624110760406557,0.008706577475494916,-0.009429853701015305,-0.00996661977118956,0.008565596583630373,-0.03644346237456228,-0.01648603392762602,0.0266236845299197,0.03135934549485945,-0.009730211833526571
TVP23A,0.05446287928240535,-0.03816013219723611,-0.009288264848281314,-0.0219971421302194,-0.02474163153116403,-0.025977469477539532,-0.014194084458493007,-0.003872537879542508,-0.017313827685935437,0.007596943785156912,-0.030048368119237258,0.0019263557218883959,-0.030349333564135272,0.0337307401047483,-0.0169031441853853
CIITA,0.00862609087018717,-0.0282776171034183,-0.007839647181448521,0.007376781797734035,0.06670246780462803,0.004718401739518058,0.020320110238448454,0.060369213137024286,-0.03003420656728704,0.04244617299121528,0.019173393988540472,0.06641192775583363,-0.006587363278100602,0.03486435056080743,-0.010971343116100164
ENSG00000188897,0.057451834796495495,0.048081373301433715,0.06661992867742772,0.05665664282031501,0.033134065552582005,0.036119030597912126,0.06743435233830061,0.055130184462813946,0.02407726661038848,0.017836352913073963,0.036436457849818395,0.014977156033110462,0.02187605555880654,-0.0007575064069030686,0.018442051167011107
CPPED1,0.10497175204545962,0.0639561681018841,0.04755057767204078,0.05532505716764312,-0.037049696120034066,-0.017210010549273198,0.029524851813448053,0.08764404687028678,0.028678427058268285,0.03955481645362836,0.06425046433130127,-0.0364790867760809,0.025764921368071684,-0.02378337133005189,-0.0304311831486863
ENSG00000262267,-0.03532802988382553,-0.015625608217298064,0.020266616700944907,-0.03760839443298817,-0.010063461444664882,0.045758101684937026,-0.036507034047232975,-0.017265925115646102,-0.007042261427162448,0.00318453957575511,0.008798824577336325,0.045302237638397656,-0.012344349555495132,0.028986868370365224,-0.006875219186292414
MRTFB,0.08954714060012002,0.03906602943628584,0.0556276966501563,0.05014417390492188,0.04463246304746112,-0.030973148409373572,0.07948846979866335,0.06764716301043364,-0.021667193329462382,0.10085966880018639,0.032342883467293214,-0.05043071423745741,0.02761737748214336,0.051062119881849805,-0.006040930691701608
NPIPA3,0.052696948550823595,0.025736196573639868,0.012708845368490278,0.038254864606618984,0.09094113069013367,0.002980620810986905,0.017100121235131594,0.0277048439559445,-0.00996661977118956,0.023314704138173933,0.0497186725767356,-0.00850845212995582,0.07201008954149808,-0.003272431580170131,-0.009730211833526571
BMERB1,0.08409031189289769,0.08675563756631909,0.12184127722392685,0.07802881823249519,0.07257755686537798,0.0539445245847351,0.06643149571293552,0.098887637955539,0.04951316581613434,0.06865516660773952,0.08378595021901092,0.042790030417959,0.05674982884577276,0.03183150164780346,0.02985323008017897
ENSG00000260126,-0.02760256898109138,-0.02047111822672667,-0.040592775475574945,-0.027041420252561385,-0.014242398530412752,-0.01652348874029986,-0.031356964107856496,-0.04344759985184815,-0.00996661977118956,0.0035070888265296765,-0.018403271575450394,-0.016628068177232894,-0.017470444631284603,0.033651925703409274,-0.009730211833526571
XYLT1,0.081067555997417,-0.020454626586093264,0.057854884734695244,0.04233819712755229,0.04365882090790984,-0.1030770794523193,0.1524358188932331,0.19030959294751026,-0.009413478290652486,0.21189039201075435,0.09918568884794209,-0.04462286144213403,0.092809980775208,0.053464542172179386,0.04977506690525997
SYT17,0.014951846518986909,0.016605390093815085,0.022371810449523525,0.014938621152160079,-0.007113315536293231,0.04196430056130209,-0.008129199633323689,-0.006113992207268049,-0.004977792968743403,-0.022461530184922952,0.007540586506157237,0.033349044100284345,-0.008725551735987403,0.004090593166209587,-0.0048597198610228
ENSG00000259925,-0.02009806346040566,-0.03598992497320592,-0.02299710949935493,-0.036200100559420474,-0.007113315536293231,-0.022163264700422798,-0.033420042936997386,-0.029736234826258236,-0.004977792968743403,0.03923075477503667,-0.013475307367484693,-0.017925111203902833,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
IQCK,0.09341906501287316,0.07634239143007081,0.09389819511226115,0.06872371977953809,0.042781734605364594,-0.005597072146975285,0.10012490682553173,0.09300014364658474,0.04351576545996833,0.09563639530575499,0.03590342311224473,-0.024837859539913406,0.056234270452580205,0.020202258615056246,-0.0307796186942848
ACSM3,0.039013559477995,0.06282594318371308,0.1207616721082236,0.0689824219343523,0.005071437265314088,0.0578905608731065,0.07454151481136029,0.09416116522608309,-0.013528049911388,0.02201097785842786,0.07354972428696209,0.03442227996451736,-0.03238611220232436,-0.0005173053156340647,0.03933422922974753
ENSG00000263331,0.02816806169729486,0.0097323693992223,0.016982767737519732,0.04450790571883401,0.05745296570581175,0.0045311771767191054,0.05174451776561005,0.02045717913909863,-0.014115779292221058,0.014917306279885752,0.011593391771850863,-0.019956266025247294,0.0056142131839508735,0.033417096260049545,-0.013780953408662583
CRYM,0.03232373557177652,0.0463233344264492,0.055806098872448424,0.013031708207371002,0.05158643339459442,0.008061300457061667,0.040028460103064434,0.04229043142974817,-0.00862815875891209,0.06643406522161686,-0.01161229198170197,-0.002105144888105339,-0.01512426211976538,0.0052455933652625535,-0.008423499078413433
IGSF6,0.004496873864753135,0.008129127826933267,0.006373491504021065,0.0017263713058291237,0.008881078951026258,-0.004951070915013592,0.001288208367632432,0.0251022675284446,-0.015404146491022902,0.03318565014459218,-0.05068424833006298,0.0037063241610422624,-0.012971634519099544,0.03510343900161104,-0.03606930989740673
ENSG00000290675,0.029388594664171784,0.007374692805852055,0.009808121471378928,0.012390513108488365,-0.012329724465191521,-0.03121764583447514,0.017277645211328442,0.013711513522890753,-0.00862815875891209,0.021061208479024426,-0.03333798028085924,-0.03905291286898669,0.04159719187748191,-0.023043632851515,-0.008423499078413433
SCNN1G,-0.03240725803650186,0.007712126779972697,0.01618829762341299,0.0364780283948095,-0.007113315536293231,0.0009032051445313366,0.01167269690938786,0.007503535890738059,-0.004977792968743403,-0.022461530184922952,0.046919204927200586,0.004793925089415874,0.0917900560573163,0.020379919524508475,-0.0048597198610228
COG7,0.05213039657845428,0.04434986533512604,0.05024893671082911,0.06147559650160446,-0.02136732771364473,0.0017703415819857091,0.06721757097301162,0.059444110853704824,0.023055474579628275,0.014670706937721725,0.04818276544745071,0.0045518376754362985,0.007087714129635745,0.017213543811635312,0.00024008767303081502
ERN2,0.030807758176331166,0.0018064441106242352,0.042659290732942376,0.0421755490202845,0.09844174604249481,0.03070897491406544,0.04446741679766803,0.01736929604337514,-0.004977792968743403,0.0283076818768892,-0.016547398166289494,0.008545692550697863,-0.008725551735987403,0.046530497265634053,-0.0048597198610228
SLC5A11,0.04611711298434772,0.05737903440952483,0.045553142762838804,0.030171968416299072,0.04369306466542194,-0.006397792261437494,0.05648579223631913,0.0339693633414727,0.0022958072069953926,0.03634419231881296,-0.0057521354417425456,-0.03369208017700419,-0.0122045382687746,-0.017825382552517442,-0.02644319738682431
LINC02195,0.06306402893696929,0.008325310594453298,0.004710933098265694,0.018438860102981472,-0.010063461444664882,-0.035771194838076836,0.043311533031018985,0.05631709691635027,-0.007042261427162448,0.06806647145170631,0.0243682972830392,-0.04059025013729297,-0.012344349555495132,0.024436041461693227,0.10370140393952364
NSMCE1-DT,0.04943062398482536,-0.004286030432782473,0.007425959874557231,0.024750689195095182,-0.03203611219334283,-0.024072205870275348,0.04007440271317564,0.06042230336782905,-0.022418397329383284,0.032965892915708735,0.04752520093419204,-0.03774472900469409,-0.019640745923596856,0.012854201063412162,0.04856102114024425
IL21R,0.014558274752775142,0.07154909942094471,0.055230261172261194,0.05737907302639696,-0.0007792131447857982,-0.0015539161180614343,0.09600917409511253,0.08513621882803073,-0.031553853424398016,0.05615284373283508,0.08356274858411651,-0.01883122239289628,0.07486417714531364,0.01987587062681521,-0.05451336710575649
CD19,0.04089156164262467,-0.0109776219030242,0.04696690640955871,0.015424994864090874,-0.007113315536293231,-0.026540335785459276,0.04592650391134152,0.03473859208675028,-0.004977792968743403,0.05107690425612617,-0.02338978221817291,-0.038490355065744844,-0.008725551735987403,-0.026881040806520137,-0.0048597198610228
SULT1A4,0.046594126361494084,0.0438410089924574,-0.005280303087465179,0.0006253376296253058,0.10040403998354122,-0.02195483274399249,0.0462739056050733,0.04467382942356085,-0.004977792968743403,0.030153835042773285,-0.007540586506157237,-0.0264708037546007,-0.008725551735987403,0.01672760419753563,-0.0048597198610228
ENSG00000275857,0.007122037252424761,-0.0041387668508871215,-0.006369253613697093,-0.03843033528871045,-0.01745619844366768,0.024727823784611677,-0.0249811551352038,-0.018831474060485433,-0.012215589401388895,-0.000887755301425117,-0.044635840306865855,0.02099052805139555,-0.021412653755727665,0.039981959518386206,-0.01192583596802645
TRIM72,0.05075109901642839,-0.0012174294373476975,0.017274729177448118,0.007989761981268497,0.03388464704978176,-0.06315814591169894,0.04268376619995694,0.03367269087030565,-0.018027474633493596,0.04905761341285525,-0.0050282813136266384,-0.04778765796888151,0.016500519938349122,-0.018551742700366445,-0.0175998634476334
ITGAX,0.016288408552620863,-0.06728753326762285,-0.009562601874983243,-0.04352950077025087,0.039278371105539264,-0.0722562529527837,0.03280236310804153,0.08400919687276756,-0.02519454951984587,0.13932865890735932,0.001807394299166869,0.043695613583868365,-0.0004166195007898472,0.10773656633535211,-0.009524477646125453
ITGAD,-0.07001560473483347,-0.03019906346049765,-0.011858775928787408,-0.024562690244294288,0.03288407680896685,-0.022401061760715095,0.011860138210849632,-0.054276254622737254,-0.011147136785478219,0.018977801559311575,0.004562928698620351,-0.0419120821644326,-0.01953976779278792,-0.04429690893169254,-0.010882727017793501
SLC5A2,0.004763825083877199,0.027133464394936753,0.01714722485758281,0.005600046294776161,-0.010063461444664882,0.011747096095658528,0.021585653313153083,0.014402766862252246,-0.007042261427162448,-0.00415577957196218,0.02335727078707336,0.006099752220590416,-0.012344349555495132,0.008164718865558588,-0.006875219186292414
ENSG00000289889,0.04311695275242737,0.011463972240499954,0.037726376006494644,0.021191997448413137,-0.007113315536293231,-0.018550444122297453,0.037310941906793335,0.017925113516763142,-0.004977792968743403,0.03430767966601246,-0.016198296939152583,-0.004724447914206949,-0.008725551735987403,0.0132213814836417,-0.0048597198610228
ENSG00000291267,0.008901564439210813,0.024595431352345355,0.009379485747471043,0.010283329909393917,-0.007113315536293231,0.0015979783326323645,0.0009727247424489884,-0.0029875189194605235,0.1493337890623021,0.01576922495859317,-0.018572185283683564,-0.005627651191922983,0.0876677481505506,0.00401754685967013,-0.0048597198610228
ENSG00000261131,-0.04691382762150236,-0.0009805449637107263,-0.0007702363283758606,-0.013640872411659531,-0.010063461444664882,0.013390495536479724,-0.05013714214608872,-0.01249039186771913,-0.007042261427162448,0.014562415747314443,-0.010624854045751385,-0.0081429893150316,-0.012344349555495132,-0.038029568120331925,-0.006875219186292414
NETO2,0.1583324045447923,0.09768244588640358,0.08258470828838214,0.12010093287178125,0.024664710660510906,-0.02596286612501647,0.11925427008870164,0.12516168639519565,-0.0071624818720959415,0.10117314899103494,0.08758637007581149,-0.05934202965327501,0.015288421184089861,-0.010289388205824231,0.04545616142238267
LINC02133,0.04726059786160465,0.007862864732709926,0.03819549091980298,0.0140451736411924,0.008370904843991066,-0.0194818145000012,0.002715450978808465,0.04166066407037002,0.07573066598781206,0.06228546912882383,0.009252732900271723,-0.023168225737650004,-0.0025342389655126606,0.005583345619265324,-0.016177540880571318
ENSG00000289119,0.05454653805542214,0.024560014101779066,0.06463245449837046,0.04309521661276007,0.0013291935261358146,-0.007028892922468616,0.07785355937799099,0.050299645534940075,-0.018714922082469224,0.05852025292500191,0.01293312742694597,-0.0186847228347283,0.014185589480867351,0.012475540898902118,0.02222763550895527
ZNF423,0.008208629203043561,-0.015548786650636106,-0.024533311027787188,-0.04387999069992206,-0.010063461444664882,-0.02808083987366901,-0.024013536041000393,-0.04070407081164495,-0.007042261427162448,0.04871315119320819,-0.03564639297781719,-0.009508992003476302,-0.012344349555495132,0.004309061845818133,-0.006875219186292414
